parametre,nom_m,polluant,coefficiens,p-valeurs
ma.S.L12,GRENOBLE,PM10,0.0,1.0
ma.S.L24,GRENOBLE,PM10,0.0,1.0
sigma2,GRENOBLE,PM10,9.977352387362432,0.22974095836988306
const,GUERET,PM10,-12.894932668721935,0.0
pression_niveau_mer_Pa,GUERET,PM10,0.0009712251091400807,0.5852132875216045
var_pression_3h_Pa,GUERET,PM10,-0.01896206746322538,0.8756404058700247
direction_vent_moyen_10mn_deg,GUERET,PM10,0.000519497917897984,0.9957856955851533
vitesse_vent_moyen_10mn_m/s,GUERET,PM10,0.972669980826363,0.8857413823902089
temperature_K,GUERET,PM10,-0.17598737978467327,0.7915547025303421
humidite_%,GUERET,PM10,-0.3144486950492278,0.24019183626413898
visibilite_horizontale_m,GUERET,PM10,-9.452294795598526e-05,0.8819306837186688
precipitations_24h_mm,GUERET,PM10,-0.3391399890960121,0.8791009707064275
ar.L1,GUERET,PM10,-0.2571742907787385,0.8910377800191036
ma.L1,GUERET,PM10,0.41227556423600864,0.8510033251220892
ar.S.L12,GUERET,PM10,0.0,1.0
ma.S.L12,GUERET,PM10,0.0,1.0
ma.S.L24,GUERET,PM10,0.0,1.0
sigma2,GUERET,PM10,4.6418835218466725,0.12891456285789488
const,HAGUENAU,PM10,0.0,
pression_niveau_mer_Pa,HAGUENAU,PM10,0.0,
var_pression_3h_Pa,HAGUENAU,PM10,0.0,
direction_vent_moyen_10mn_deg,HAGUENAU,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,HAGUENAU,PM10,0.0,
temperature_K,HAGUENAU,PM10,0.0,
humidite_%,HAGUENAU,PM10,0.0,
visibilite_horizontale_m,HAGUENAU,PM10,0.0,
precipitations_24h_mm,HAGUENAU,PM10,0.0,
ar.L1,HAGUENAU,PM10,0.0,
ma.L1,HAGUENAU,PM10,0.0,
ar.S.L12,HAGUENAU,PM10,0.0,
ma.S.L12,HAGUENAU,PM10,0.0,
ma.S.L24,HAGUENAU,PM10,0.0,
sigma2,HAGUENAU,PM10,1.0,0.0
const,HALLUIN,PM10,0.0,
pression_niveau_mer_Pa,HALLUIN,PM10,0.0,
var_pression_3h_Pa,HALLUIN,PM10,0.0,
direction_vent_moyen_10mn_deg,HALLUIN,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,HALLUIN,PM10,0.0,
temperature_K,HALLUIN,PM10,0.0,
humidite_%,HALLUIN,PM10,0.0,
visibilite_horizontale_m,HALLUIN,PM10,0.0,
precipitations_24h_mm,HALLUIN,PM10,0.0,
ar.L1,HALLUIN,PM10,0.0,
ma.L1,HALLUIN,PM10,0.0,
ar.S.L12,HALLUIN,PM10,0.0,
ma.S.L12,HALLUIN,PM10,0.0,
ma.S.L24,HALLUIN,PM10,0.0,
sigma2,HALLUIN,PM10,1.0,0.0
const,HARFLEUR,PM10,0.0,
pression_niveau_mer_Pa,HARFLEUR,PM10,0.0,
var_pression_3h_Pa,HARFLEUR,PM10,0.0,
direction_vent_moyen_10mn_deg,HARFLEUR,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,HARFLEUR,PM10,0.0,
temperature_K,HARFLEUR,PM10,0.0,
humidite_%,HARFLEUR,PM10,0.0,
visibilite_horizontale_m,HARFLEUR,PM10,0.0,
precipitations_24h_mm,HARFLEUR,PM10,0.0,
ar.L1,HARFLEUR,PM10,0.0,
ma.L1,HARFLEUR,PM10,0.0,
ar.S.L12,HARFLEUR,PM10,0.0,
ma.S.L12,HARFLEUR,PM10,0.0,
ma.S.L24,HARFLEUR,PM10,0.0,
sigma2,HARFLEUR,PM10,1.0,0.0
const,HARNES,PM10,-81.20415337514275,0.0
pression_niveau_mer_Pa,HARNES,PM10,0.0031688662973093145,0.7211643278472494
var_pression_3h_Pa,HARNES,PM10,-0.03298920548224477,0.9376038583258939
direction_vent_moyen_10mn_deg,HARNES,PM10,-0.003203949010463826,0.9857206374599559
vitesse_vent_moyen_10mn_m/s,HARNES,PM10,-0.7406928860461325,0.9423996241365733
temperature_K,HARNES,PM10,-0.6781702857209347,0.8315465946857667
humidite_%,HARNES,PM10,-0.23052674809522194,0.8347650995060061
visibilite_horizontale_m,HARNES,PM10,-0.00048632369983639043,0.820431368129529
precipitations_24h_mm,HARNES,PM10,0.21588689795953636,0.9740186925266585
ar.L1,HARNES,PM10,-0.010382477747551298,0.9989922938428076
ma.L1,HARNES,PM10,0.2750956165135904,0.9741268860609638
ar.S.L12,HARNES,PM10,-0.0006072612479041808,0.9998042586248984
ma.S.L12,HARNES,PM10,5.833310274744612e-05,0.9999982032634678
ma.S.L24,HARNES,PM10,6.158791684272022e-10,0.9999998555442811
sigma2,HARNES,PM10,12.313488986758511,0.363980722949954
const,HAYANGE,PM10,-216.47787606867212,0.0
pression_niveau_mer_Pa,HAYANGE,PM10,0.002201712445064906,0.5055264374686038
var_pression_3h_Pa,HAYANGE,PM10,-0.027405565227506437,0.8301316713828422
direction_vent_moyen_10mn_deg,HAYANGE,PM10,-0.03450697338290114,0.8819010494241176
vitesse_vent_moyen_10mn_m/s,HAYANGE,PM10,0.20730429967969446,0.9564268598970259
temperature_K,HAYANGE,PM10,0.13075003108285055,0.9167701337306249
humidite_%,HAYANGE,PM10,-0.20690885839526085,0.7238936317404792
visibilite_horizontale_m,HAYANGE,PM10,-0.00027267735785515076,0.7899595417996845
precipitations_24h_mm,HAYANGE,PM10,-0.4009042180497339,0.9067749831315758
ar.L1,HAYANGE,PM10,0.0793607059149899,0.9889497262947906
ma.L1,HAYANGE,PM10,0.019652305000094735,0.9974080535589528
ar.S.L12,HAYANGE,PM10,3.644986150195052e-11,0.9999999999677097
ma.S.L12,HAYANGE,PM10,7.097225442187449e-12,0.999999999996278
ma.S.L24,HAYANGE,PM10,-6.003231228696117e-17,0.9999999999998546
sigma2,HAYANGE,PM10,6.98547674529894,0.22489556112814535
const,HONFLEUR,PM10,82.72674914862297,0.0
pression_niveau_mer_Pa,HONFLEUR,PM10,0.0015883164996631529,0.612984558487882
var_pression_3h_Pa,HONFLEUR,PM10,-0.0011390328218743831,0.9974301185614005
direction_vent_moyen_10mn_deg,HONFLEUR,PM10,-0.03411197928379591,0.9489136178272225
vitesse_vent_moyen_10mn_m/s,HONFLEUR,PM10,-1.6895143452822579,0.7445086395857591
temperature_K,HONFLEUR,PM10,-0.5889973978918618,0.2872888382267803
humidite_%,HONFLEUR,PM10,-0.529995298695198,0.7848574915286501
visibilite_horizontale_m,HONFLEUR,PM10,-8.706025375692168e-05,0.8765956407517902
precipitations_24h_mm,HONFLEUR,PM10,-0.6952861020189853,0.9132863760366059
ar.L1,HONFLEUR,PM10,0.2481791575939045,0.9533390161155477
ma.L1,HONFLEUR,PM10,0.04295905762742175,0.9858426028127474
ar.S.L12,HONFLEUR,PM10,-1.4234189046743566e-11,0.9999999999962916
ma.S.L12,HONFLEUR,PM10,5.3590917713110293e-17,0.9999999999967583
ma.S.L24,HONFLEUR,PM10,-3.127675898967049e-17,0.9999999999997979
sigma2,HONFLEUR,PM10,4.17995683120966,0.5674432301143975
const,IFS,PM10,115.50728975632666,0.0
pression_niveau_mer_Pa,IFS,PM10,0.0004045122143882766,0.7103329597259538
var_pression_3h_Pa,IFS,PM10,-0.00034408661818034856,0.9922185494832582
direction_vent_moyen_10mn_deg,IFS,PM10,-0.03164368403057738,0.5321369420426599
vitesse_vent_moyen_10mn_m/s,IFS,PM10,-0.8739456674167664,0.5185333786143383
temperature_K,IFS,PM10,-0.22737525848922593,0.5310454880665614
humidite_%,IFS,PM10,-0.6550914256604005,0.14508985071475233
visibilite_horizontale_m,IFS,PM10,-0.00025573275299196153,0.2704302564306893
precipitations_24h_mm,IFS,PM10,-1.0179901901187274,0.3824328743931492
ar.L1,IFS,PM10,-0.64894825411031,0.4814387694115403
ma.L1,IFS,PM10,0.8098192704459527,0.5170017076647193
ar.S.L12,IFS,PM10,-3.145454117481595e-10,0.9999999996582755
ma.S.L12,IFS,PM10,-9.150564374785074e-10,0.9999999989547413
ma.S.L24,IFS,PM10,1.1715441702097661e-14,0.9999999996992321
sigma2,IFS,PM10,3.8967281142319568,0.1910989796643603
const,ISSOUDUN,PM10,0.0,
pression_niveau_mer_Pa,ISSOUDUN,PM10,0.0,
var_pression_3h_Pa,ISSOUDUN,PM10,0.0,
direction_vent_moyen_10mn_deg,ISSOUDUN,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,ISSOUDUN,PM10,0.0,
temperature_K,ISSOUDUN,PM10,0.0,
humidite_%,ISSOUDUN,PM10,0.0,
visibilite_horizontale_m,ISSOUDUN,PM10,0.0,
precipitations_24h_mm,ISSOUDUN,PM10,0.0,
ar.L1,ISSOUDUN,PM10,0.0,
ma.L1,ISSOUDUN,PM10,0.0,
ar.S.L12,ISSOUDUN,PM10,0.0,
ma.S.L12,ISSOUDUN,PM10,0.0,
ma.S.L24,ISSOUDUN,PM10,0.0,
sigma2,ISSOUDUN,PM10,1.0,0.0
const,ISTRES,PM10,0.0,
pression_niveau_mer_Pa,ISTRES,PM10,0.0,
var_pression_3h_Pa,ISTRES,PM10,0.0,
direction_vent_moyen_10mn_deg,ISTRES,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,ISTRES,PM10,0.0,
temperature_K,ISTRES,PM10,0.0,
humidite_%,ISTRES,PM10,0.0,
visibilite_horizontale_m,ISTRES,PM10,0.0,
precipitations_24h_mm,ISTRES,PM10,0.0,
ar.L1,ISTRES,PM10,0.0,
ma.L1,ISTRES,PM10,0.0,
ar.S.L12,ISTRES,PM10,0.0,
ma.S.L12,ISTRES,PM10,0.0,
ma.S.L24,ISTRES,PM10,0.0,
sigma2,ISTRES,PM10,1.0,0.0
const,JOUE-LES-TOURS,PM10,33.55815171775197,0.0
pression_niveau_mer_Pa,JOUE-LES-TOURS,PM10,0.0012513916822365443,0.21957842070633182
var_pression_3h_Pa,JOUE-LES-TOURS,PM10,-0.0009446346828353575,0.9905969120144613
direction_vent_moyen_10mn_deg,JOUE-LES-TOURS,PM10,-0.04592136091400904,0.41859787887076394
vitesse_vent_moyen_10mn_m/s,JOUE-LES-TOURS,PM10,-0.6768715722263634,0.9139626449513362
temperature_K,JOUE-LES-TOURS,PM10,-0.4503946927779957,0.08070602520124484
humidite_%,JOUE-LES-TOURS,PM10,-0.09941410497310593,0.7947347733973952
visibilite_horizontale_m,JOUE-LES-TOURS,PM10,-8.064826925565873e-06,0.9795477912819553
precipitations_24h_mm,JOUE-LES-TOURS,PM10,-0.45989456364724657,0.8669563078477822
ar.L1,JOUE-LES-TOURS,PM10,-0.6127394995066243,0.4410863895567164
ma.L1,JOUE-LES-TOURS,PM10,0.810696292380859,0.5291617375148012
ar.S.L12,JOUE-LES-TOURS,PM10,0.0,1.0
ma.S.L12,JOUE-LES-TOURS,PM10,0.0,1.0
ma.S.L24,JOUE-LES-TOURS,PM10,0.0,1.0
sigma2,JOUE-LES-TOURS,PM10,4.427047815172477,0.15381979502369256
const,KOUROU,PM10,-1840.3531219176966,0.0
pression_niveau_mer_Pa,KOUROU,PM10,0.01852973288368659,0.008103530117669656
var_pression_3h_Pa,KOUROU,PM10,-0.06326913404982454,0.7605896491628622
direction_vent_moyen_10mn_deg,KOUROU,PM10,-0.07181427024267877,0.5050809659447528
vitesse_vent_moyen_10mn_m/s,KOUROU,PM10,11.436083500528406,0.19508507119559293
temperature_K,KOUROU,PM10,-0.1019427122410892,0.9629655020433419
humidite_%,KOUROU,PM10,0.3316592117082948,0.7981605761615931
visibilite_horizontale_m,KOUROU,PM10,-0.0004693448718266126,0.47659037806686777
precipitations_24h_mm,KOUROU,PM10,-0.012418030342275496,0.9820045220807537
ar.L1,KOUROU,PM10,0.09309747637747717,0.9829553789201532
ma.L1,KOUROU,PM10,0.06071841878761632,0.9885485875896932
ar.S.L12,KOUROU,PM10,0.0,1.0
ma.S.L12,KOUROU,PM10,0.0,1.0
ma.S.L24,KOUROU,PM10,0.0,1.0
sigma2,KOUROU,PM10,16.2376264986372,0.1457366461404654
const,L'HOPITAL,PM10,0.0,
pression_niveau_mer_Pa,L'HOPITAL,PM10,0.0,
var_pression_3h_Pa,L'HOPITAL,PM10,0.0,
direction_vent_moyen_10mn_deg,L'HOPITAL,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,L'HOPITAL,PM10,0.0,
temperature_K,L'HOPITAL,PM10,0.0,
humidite_%,L'HOPITAL,PM10,0.0,
visibilite_horizontale_m,L'HOPITAL,PM10,0.0,
precipitations_24h_mm,L'HOPITAL,PM10,0.0,
ar.L1,L'HOPITAL,PM10,0.0,
ma.L1,L'HOPITAL,PM10,0.0,
ar.S.L12,L'HOPITAL,PM10,0.0,
ma.S.L12,L'HOPITAL,PM10,0.0,
ma.S.L24,L'HOPITAL,PM10,0.0,
sigma2,L'HOPITAL,PM10,1.0,0.0
const,LA CALMETTE,PM10,1.6242850079260674e-09,0.0
pression_niveau_mer_Pa,LA CALMETTE,PM10,0.00016673180813757364,0.0
var_pression_3h_Pa,LA CALMETTE,PM10,-4.401288408567904e-08,0.0
direction_vent_moyen_10mn_deg,LA CALMETTE,PM10,2.8660770946269566e-07,0.0
vitesse_vent_moyen_10mn_m/s,LA CALMETTE,PM10,6.381868192423461e-09,0.0
temperature_K,LA CALMETTE,PM10,4.5513251866385493e-07,0.0
humidite_%,LA CALMETTE,PM10,1.335581446838046e-07,0.0
visibilite_horizontale_m,LA CALMETTE,PM10,4.605686338113421e-05,0.0
precipitations_24h_mm,LA CALMETTE,PM10,1.5652200985448195e-09,0.0
ar.L1,LA CALMETTE,PM10,0.0,
ma.L1,LA CALMETTE,PM10,0.0,
ar.S.L12,LA CALMETTE,PM10,0.0,
ma.S.L12,LA CALMETTE,PM10,0.0,
ma.S.L24,LA CALMETTE,PM10,0.0,
sigma2,LA CALMETTE,PM10,1.0000000000000002e-10,0.0
const,LA CERLANGUE,PM10,0.0,
pression_niveau_mer_Pa,LA CERLANGUE,PM10,0.0,
var_pression_3h_Pa,LA CERLANGUE,PM10,0.0,
direction_vent_moyen_10mn_deg,LA CERLANGUE,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LA CERLANGUE,PM10,0.0,
temperature_K,LA CERLANGUE,PM10,0.0,
humidite_%,LA CERLANGUE,PM10,0.0,
visibilite_horizontale_m,LA CERLANGUE,PM10,0.0,
precipitations_24h_mm,LA CERLANGUE,PM10,0.0,
ar.L1,LA CERLANGUE,PM10,0.0,
ma.L1,LA CERLANGUE,PM10,0.0,
ar.S.L12,LA CERLANGUE,PM10,0.0,
ma.S.L12,LA CERLANGUE,PM10,0.0,
ma.S.L24,LA CERLANGUE,PM10,0.0,
sigma2,LA CERLANGUE,PM10,1.0,0.0
const,LA MULATIERE,PM10,-757.5887435436788,0.0
pression_niveau_mer_Pa,LA MULATIERE,PM10,0.007617364398297898,0.004565339113605686
var_pression_3h_Pa,LA MULATIERE,PM10,-0.021392536246267874,0.916074468818703
direction_vent_moyen_10mn_deg,LA MULATIERE,PM10,-0.04575397304957432,0.5550368070737269
vitesse_vent_moyen_10mn_m/s,LA MULATIERE,PM10,1.356423662468468,0.8429417234977304
temperature_K,LA MULATIERE,PM10,0.14948137139708145,0.8608666649517273
humidite_%,LA MULATIERE,PM10,-0.31867985903790513,0.4681965042020776
visibilite_horizontale_m,LA MULATIERE,PM10,-0.0002779191069546855,0.34590371994583025
precipitations_24h_mm,LA MULATIERE,PM10,-0.046597488726322966,0.9825178836874058
ar.L1,LA MULATIERE,PM10,0.7948870005061973,0.5093063888734188
ma.L1,LA MULATIERE,PM10,-0.49817728128388794,0.7239812173260025
ar.S.L12,LA MULATIERE,PM10,-0.02214654736696187,0.9726414990303555
ma.S.L12,LA MULATIERE,PM10,-0.006298914195975523,0.9968272990296456
ma.S.L24,LA MULATIERE,PM10,3.5303345482777657e-07,0.9999787524899459
sigma2,LA MULATIERE,PM10,11.605278454004669,0.21520758979696097
const,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
pression_niveau_mer_Pa,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
var_pression_3h_Pa,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
direction_vent_moyen_10mn_deg,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
temperature_K,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
humidite_%,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
visibilite_horizontale_m,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
precipitations_24h_mm,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
ar.L1,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
ma.L1,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
ar.S.L12,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
ma.S.L12,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
ma.S.L24,LA PENNE-SUR-HUVEAUNE,PM10,0.0,
sigma2,LA PENNE-SUR-HUVEAUNE,PM10,1.0,0.0
const,LA POSSESSION,PM10,0.0,
pression_niveau_mer_Pa,LA POSSESSION,PM10,0.0,
var_pression_3h_Pa,LA POSSESSION,PM10,0.0,
direction_vent_moyen_10mn_deg,LA POSSESSION,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LA POSSESSION,PM10,0.0,
temperature_K,LA POSSESSION,PM10,0.0,
humidite_%,LA POSSESSION,PM10,0.0,
visibilite_horizontale_m,LA POSSESSION,PM10,0.0,
precipitations_24h_mm,LA POSSESSION,PM10,0.0,
ar.L1,LA POSSESSION,PM10,0.0,
ma.L1,LA POSSESSION,PM10,0.0,
ar.S.L12,LA POSSESSION,PM10,0.0,
ma.S.L12,LA POSSESSION,PM10,0.0,
ma.S.L24,LA POSSESSION,PM10,0.0,
sigma2,LA POSSESSION,PM10,1.0,0.0
const,LA ROCHE-SUR-YON,PM10,180.58252550437018,0.0
pression_niveau_mer_Pa,LA ROCHE-SUR-YON,PM10,-0.00045957963741130966,0.6170794442777472
var_pression_3h_Pa,LA ROCHE-SUR-YON,PM10,-0.019057276747018626,0.7206611930979208
direction_vent_moyen_10mn_deg,LA ROCHE-SUR-YON,PM10,-0.014678741510225883,0.6619904278786971
vitesse_vent_moyen_10mn_m/s,LA ROCHE-SUR-YON,PM10,-0.44346110960460283,0.8585359991023732
temperature_K,LA ROCHE-SUR-YON,PM10,-0.29581105385719614,0.3739611224894215
humidite_%,LA ROCHE-SUR-YON,PM10,-0.2895838508838467,0.2577346643295051
visibilite_horizontale_m,LA ROCHE-SUR-YON,PM10,-0.00019882700184801442,0.42817820223962033
precipitations_24h_mm,LA ROCHE-SUR-YON,PM10,-0.42474178838970705,0.702812730415897
ar.L1,LA ROCHE-SUR-YON,PM10,0.876127512827155,0.35832045672904167
ma.L1,LA ROCHE-SUR-YON,PM10,-0.8383738757530694,0.5716449657619966
ar.S.L12,LA ROCHE-SUR-YON,PM10,-9.66217584038424e-12,0.9999999999884795
ma.S.L12,LA ROCHE-SUR-YON,PM10,4.424398164360946e-11,0.9999999999712014
ma.S.L24,LA ROCHE-SUR-YON,PM10,9.194105910117429e-16,0.9999999999871152
sigma2,LA ROCHE-SUR-YON,PM10,3.1671402642561644,0.28990593233638007
const,LA TALAUDIERE,PM10,-493.6714133014144,0.0
pression_niveau_mer_Pa,LA TALAUDIERE,PM10,0.004990266110734963,0.0033296054304015445
var_pression_3h_Pa,LA TALAUDIERE,PM10,0.002782646920156201,0.9749149344493775
direction_vent_moyen_10mn_deg,LA TALAUDIERE,PM10,-0.012662196521088583,0.8318849862682764
vitesse_vent_moyen_10mn_m/s,LA TALAUDIERE,PM10,1.4999515175415183,0.777229840339108
temperature_K,LA TALAUDIERE,PM10,0.10319048646350618,0.8640448151307673
humidite_%,LA TALAUDIERE,PM10,-0.271275130999193,0.4868146937503175
visibilite_horizontale_m,LA TALAUDIERE,PM10,-0.0003094535196494861,0.48320288599064554
precipitations_24h_mm,LA TALAUDIERE,PM10,-0.22114376596718882,0.8523382198225491
ar.L1,LA TALAUDIERE,PM10,-0.21955677863640571,0.8978084178185143
ma.L1,LA TALAUDIERE,PM10,0.1853055450731443,0.9321433618483923
ar.S.L12,LA TALAUDIERE,PM10,0.0,1.0
ma.S.L12,LA TALAUDIERE,PM10,0.0,1.0
ma.S.L24,LA TALAUDIERE,PM10,0.0,1.0
sigma2,LA TALAUDIERE,PM10,6.124597946219265,0.20178238234267898
const,LATTES,PM10,0.0,
pression_niveau_mer_Pa,LATTES,PM10,0.0,
var_pression_3h_Pa,LATTES,PM10,0.0,
direction_vent_moyen_10mn_deg,LATTES,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LATTES,PM10,0.0,
temperature_K,LATTES,PM10,0.0,
humidite_%,LATTES,PM10,0.0,
visibilite_horizontale_m,LATTES,PM10,0.0,
precipitations_24h_mm,LATTES,PM10,0.0,
ar.L1,LATTES,PM10,0.0,
ma.L1,LATTES,PM10,0.0,
ar.S.L12,LATTES,PM10,0.0,
ma.S.L12,LATTES,PM10,0.0,
ma.S.L24,LATTES,PM10,0.0,
sigma2,LATTES,PM10,1.0,0.0
const,LAVAL,PM10,164.12540010103987,0.0
pression_niveau_mer_Pa,LAVAL,PM10,-0.00034774162338406484,0.679213679964791
var_pression_3h_Pa,LAVAL,PM10,-0.00591187353958739,0.9379579401511257
direction_vent_moyen_10mn_deg,LAVAL,PM10,-0.0016560406789760433,0.959572245323213
vitesse_vent_moyen_10mn_m/s,LAVAL,PM10,-1.2188799170052182,0.5721904433953018
temperature_K,LAVAL,PM10,-0.23672563144356382,0.45776250091100545
humidite_%,LAVAL,PM10,-0.3561347589612057,0.31686345987636944
visibilite_horizontale_m,LAVAL,PM10,-0.0007406267626237426,0.3258289046748575
precipitations_24h_mm,LAVAL,PM10,-0.6933682469017792,0.5882243196366789
ar.L1,LAVAL,PM10,-0.654824250890793,0.5182692216145427
ma.L1,LAVAL,PM10,0.726873466906012,0.431689849249122
ar.S.L12,LAVAL,PM10,1.9259298196557003e-08,0.999999984548594
ma.S.L12,LAVAL,PM10,9.242258222468395e-09,0.9999999944288502
ma.S.L24,LAVAL,PM10,-1.7274098562637886e-13,0.9999999904246619
sigma2,LAVAL,PM10,3.4145849595305693,0.2007162094455105
const,LE CREUSOT,PM10,0.0,
pression_niveau_mer_Pa,LE CREUSOT,PM10,0.0,
var_pression_3h_Pa,LE CREUSOT,PM10,0.0,
direction_vent_moyen_10mn_deg,LE CREUSOT,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LE CREUSOT,PM10,0.0,
temperature_K,LE CREUSOT,PM10,0.0,
humidite_%,LE CREUSOT,PM10,0.0,
visibilite_horizontale_m,LE CREUSOT,PM10,0.0,
precipitations_24h_mm,LE CREUSOT,PM10,0.0,
ar.L1,LE CREUSOT,PM10,0.0,
ma.L1,LE CREUSOT,PM10,0.0,
ar.S.L12,LE CREUSOT,PM10,0.0,
ma.S.L12,LE CREUSOT,PM10,0.0,
ma.S.L24,LE CREUSOT,PM10,0.0,
sigma2,LE CREUSOT,PM10,1.0,0.0
const,LE HAVRE,PM10,-174.30161399772805,0.0
pression_niveau_mer_Pa,LE HAVRE,PM10,0.002940923050581164,7.490802706743929e-07
var_pression_3h_Pa,LE HAVRE,PM10,-0.017687002771795305,0.7695583018178138
direction_vent_moyen_10mn_deg,LE HAVRE,PM10,-0.02303378960117921,0.3597394336272679
vitesse_vent_moyen_10mn_m/s,LE HAVRE,PM10,-0.10484222145860957,0.8928716530650846
temperature_K,LE HAVRE,PM10,-0.1698977240634462,0.5184229501888789
humidite_%,LE HAVRE,PM10,-0.531324191151748,0.18179667989175308
visibilite_horizontale_m,LE HAVRE,PM10,-0.0002696028121132219,0.156229350776669
precipitations_24h_mm,LE HAVRE,PM10,-0.24289707004851038,0.693765070217867
ar.L1,LE HAVRE,PM10,-1.4308573225573264,0.008449843802454159
ma.L1,LE HAVRE,PM10,1.4688794858602312,0.3131871981695209
ar.S.L12,LE HAVRE,PM10,-6.116382480637906e-11,0.9999999999352982
ma.S.L12,LE HAVRE,PM10,-4.445542241798202e-11,0.9999999999626228
ma.S.L24,LE HAVRE,PM10,9.045564425682054e-16,0.999999999998239
sigma2,LE HAVRE,PM10,3.2009396297095862,0.6264457076196106
const,LE LAMENTIN,PM10,-2687.8074048740127,0.0
pression_niveau_mer_Pa,LE LAMENTIN,PM10,0.017460635910457996,0.2898703011909144
var_pression_3h_Pa,LE LAMENTIN,PM10,-0.1813886447260232,0.49094107635399276
direction_vent_moyen_10mn_deg,LE LAMENTIN,PM10,0.20616963446505915,0.8266821843059537
vitesse_vent_moyen_10mn_m/s,LE LAMENTIN,PM10,-0.4420407983173178,0.9478883539740709
temperature_K,LE LAMENTIN,PM10,3.227393573895161,0.5812454164377009
humidite_%,LE LAMENTIN,PM10,0.059269572573529425,0.9878168798891956
visibilite_horizontale_m,LE LAMENTIN,PM10,-0.0005343858598252565,0.4512255450475132
precipitations_24h_mm,LE LAMENTIN,PM10,-0.5406379997199524,0.8390064714293686
ar.L1,LE LAMENTIN,PM10,-0.14908111460921364,0.9978137345794064
ma.L1,LE LAMENTIN,PM10,0.15638084068295693,0.9977215548546366
ar.S.L12,LE LAMENTIN,PM10,-3.9468042065914946e-08,0.9999999816490748
ma.S.L12,LE LAMENTIN,PM10,6.554381138149473e-08,0.9999999761684164
ma.S.L24,LE LAMENTIN,PM10,1.5084820381776444e-11,0.9999999995085318
sigma2,LE LAMENTIN,PM10,36.18365648363175,0.1849488160556394
const,LE MANS,PM10,89.31439009248231,0.0
pression_niveau_mer_Pa,LE MANS,PM10,0.00029716310910082617,0.6157422461850852
var_pression_3h_Pa,LE MANS,PM10,-0.008772804054723164,0.8486131904707115
direction_vent_moyen_10mn_deg,LE MANS,PM10,-0.024012074182155757,0.6015238860595706
vitesse_vent_moyen_10mn_m/s,LE MANS,PM10,-0.7614782731179777,0.7085212109721857
temperature_K,LE MANS,PM10,-0.2384942612724036,0.5092070202380113
humidite_%,LE MANS,PM10,-0.2707393943018535,0.5921552899823321
visibilite_horizontale_m,LE MANS,PM10,-0.00044014026490680645,0.73302476165232
precipitations_24h_mm,LE MANS,PM10,-0.6309604148668546,0.5278434449308955
ar.L1,LE MANS,PM10,-0.34843443187406103,0.9256298415000241
ma.L1,LE MANS,PM10,0.35221918491991666,0.924309949902171
ar.S.L12,LE MANS,PM10,1.1073140568938521e-10,0.9999999999419974
ma.S.L12,LE MANS,PM10,1.167478276948279e-10,0.99999999995643
ma.S.L24,LE MANS,PM10,-1.2078416453454448e-16,0.9999999999993286
sigma2,LE MANS,PM10,2.5173634377625005,0.21601493805141292
const,LE MESNIL-ESNARD,PM10,0.0,
pression_niveau_mer_Pa,LE MESNIL-ESNARD,PM10,0.0,
var_pression_3h_Pa,LE MESNIL-ESNARD,PM10,0.0,
direction_vent_moyen_10mn_deg,LE MESNIL-ESNARD,PM10,0.0,
vitesse_vent_moyen_10mn_m/s,LE MESNIL-ESNARD,PM10,0.0,
temperature_K,LE MESNIL-ESNARD,PM10,0.0,
humidite_%,LE MESNIL-ESNARD,PM10,0.0,
visibilite_horizontale_m,LE MESNIL-ESNARD,PM10,0.0,
precipitations_24h_mm,LE MESNIL-ESNARD,PM10,0.0,
ar.L1,LE MESNIL-ESNARD,PM10,0.0,
ma.L1,LE MESNIL-ESNARD,PM10,0.0,
ar.S.L12,LE MESNIL-ESNARD,PM10,0.0,
ma.S.L12,LE MESNIL-ESNARD,PM10,0.0,
ma.S.L24,LE MESNIL-ESNARD,PM10,0.0,
sigma2,LE MESNIL-ESNARD,PM10,1.0,0.0
const,LE PALAIS-SUR-VIENNE,PM10,-138.44321537351394,0.0
